Area;MTU;Solar  - Actual Aggregated [MW];Wind Offshore  - Actual Aggregated [MW];Wind Onshore  - Actual Aggregated [MW]
BZN|PT;01.05.2023 14:00 - 01.05.2023 15:00 (CET/CEST);1586;0;61
BZN|PT;01.05.2023 15:00 - 01.05.2023 16:00 (CET/CEST);1576;4;119
BZN|PT;01.05.2023 16:00 - 01.05.2023 17:00 (CET/CEST);1475;5;307
BZN|PT;01.05.2023 17:00 - 01.05.2023 18:00 (CET/CEST);1301;6;569
BZN|PT;01.05.2023 18:00 - 01.05.2023 19:00 (CET/CEST);1007;6;697
BZN|PT;01.05.2023 19:00 - 01.05.2023 20:00 (CET/CEST);573;5;700
BZN|PT;01.05.2023 20:00 - 01.05.2023 21:00 (CET/CEST);142;6;576
BZN|PT;01.05.2023 21:00 - 01.05.2023 22:00 (CET/CEST);4;11;505
BZN|PT;01.05.2023 22:00 - 01.05.2023 23:00 (CET/CEST);0;11;474
BZN|PT;01.05.2023 23:00 - 02.05.2023 00:00 (CET/CEST);0;11;521
BZN|PT;02.05.2023 00:00 - 02.05.2023 01:00 (CET/CEST);0;8;540
BZN|PT;02.05.2023 01:00 - 02.05.2023 02:00 (CET/CEST);0;7;469
BZN|PT;02.05.2023 02:00 - 02.05.2023 03:00 (CET/CEST);0;5;360
BZN|PT;02.05.2023 03:00 - 02.05.2023 04:00 (CET/CEST);0;5;332
BZN|PT;02.05.2023 04:00 - 02.05.2023 05:00 (CET/CEST);0;3;341
BZN|PT;02.05.2023 05:00 - 02.05.2023 06:00 (CET/CEST);0;2;379
BZN|PT;02.05.2023 06:00 - 02.05.2023 07:00 (CET/CEST);0;2;481
BZN|PT;02.05.2023 07:00 - 02.05.2023 08:00 (CET/CEST);5;2;667
BZN|PT;02.05.2023 08:00 - 02.05.2023 09:00 (CET/CEST);124;4;1015
BZN|PT;02.05.2023 09:00 - 02.05.2023 10:00 (CET/CEST);462;3;1230
BZN|PT;02.05.2023 10:00 - 02.05.2023 11:00 (CET/CEST);866;2;1171
BZN|PT;02.05.2023 11:00 - 02.05.2023 12:00 (CET/CEST);1144;2;904
BZN|PT;02.05.2023 12:00 - 02.05.2023 13:00 (CET/CEST);1335;0;723
BZN|PT;02.05.2023 13:00 - 02.05.2023 14:00 (CET/CEST);1427;0;799
BZN|PT;02.05.2023 14:00 - 02.05.2023 15:00 (CET/CEST);1467;0;800
BZN|PT;02.05.2023 15:00 - 02.05.2023 16:00 (CET/CEST);1447;0;749
BZN|PT;02.05.2023 16:00 - 02.05.2023 17:00 (CET/CEST);1400;0;610
BZN|PT;02.05.2023 17:00 - 02.05.2023 18:00 (CET/CEST);1215;0;563
BZN|PT;02.05.2023 18:00 - 02.05.2023 19:00 (CET/CEST);836;0;507
BZN|PT;02.05.2023 19:00 - 02.05.2023 20:00 (CET/CEST);359;0;417
BZN|PT;02.05.2023 20:00 - 02.05.2023 21:00 (CET/CEST);80;0;285
BZN|PT;02.05.2023 21:00 - 02.05.2023 22:00 (CET/CEST);3;1;228
BZN|PT;02.05.2023 22:00 - 02.05.2023 23:00 (CET/CEST);0;1;307
BZN|PT;02.05.2023 23:00 - 03.05.2023 00:00 (CET/CEST);0;1;712
BZN|PT;03.05.2023 00:00 - 03.05.2023 01:00 (CET/CEST);0;0;1276
BZN|PT;03.05.2023 01:00 - 03.05.2023 02:00 (CET/CEST);0;0;1657
BZN|PT;03.05.2023 02:00 - 03.05.2023 03:00 (CET/CEST);0;0;1720
BZN|PT;03.05.2023 03:00 - 03.05.2023 04:00 (CET/CEST);0;0;1858
BZN|PT;03.05.2023 04:00 - 03.05.2023 05:00 (CET/CEST);0;10;1860
BZN|PT;03.05.2023 05:00 - 03.05.2023 06:00 (CET/CEST);0;12;1759
BZN|PT;03.05.2023 06:00 - 03.05.2023 07:00 (CET/CEST);0;16;1773
BZN|PT;03.05.2023 07:00 - 03.05.2023 08:00 (CET/CEST);4;14;1746
BZN|PT;03.05.2023 08:00 - 03.05.2023 09:00 (CET/CEST);111;10;1973
BZN|PT;03.05.2023 09:00 - 03.05.2023 10:00 (CET/CEST);390;9;1973
BZN|PT;03.05.2023 10:00 - 03.05.2023 11:00 (CET/CEST);764;0;2152
BZN|PT;03.05.2023 11:00 - 03.05.2023 12:00 (CET/CEST);1137;0;2533
BZN|PT;03.05.2023 12:00 - 03.05.2023 13:00 (CET/CEST);1318;0;2471
BZN|PT;03.05.2023 13:00 - 03.05.2023 14:00 (CET/CEST);1358;0;2598
BZN|PT;03.05.2023 14:00 - 03.05.2023 15:00 (CET/CEST);1380;9;2469
BZN|PT;03.05.2023 15:00 - 03.05.2023 16:00 (CET/CEST);1345;9;2482
BZN|PT;03.05.2023 16:00 - 03.05.2023 17:00 (CET/CEST);1171;4;2572
BZN|PT;03.05.2023 17:00 - 03.05.2023 18:00 (CET/CEST);1051;12;2555
BZN|PT;03.05.2023 18:00 - 03.05.2023 19:00 (CET/CEST);841;11;2778
BZN|PT;03.05.2023 19:00 - 03.05.2023 20:00 (CET/CEST);529;11;2716
BZN|PT;03.05.2023 20:00 - 03.05.2023 21:00 (CET/CEST);149;17;2456
BZN|PT;03.05.2023 21:00 - 03.05.2023 22:00 (CET/CEST);6;16;2324
BZN|PT;03.05.2023 22:00 - 03.05.2023 23:00 (CET/CEST);0;14;2314
BZN|PT;03.05.2023 23:00 - 04.05.2023 00:00 (CET/CEST);0;14;2202
BZN|PT;04.05.2023 00:00 - 04.05.2023 01:00 (CET/CEST);0;12;2164
BZN|PT;04.05.2023 01:00 - 04.05.2023 02:00 (CET/CEST);0;12;2012
BZN|PT;04.05.2023 02:00 - 04.05.2023 03:00 (CET/CEST);0;11;1942
BZN|PT;04.05.2023 03:00 - 04.05.2023 04:00 (CET/CEST);0;8;1883
BZN|PT;04.05.2023 04:00 - 04.05.2023 05:00 (CET/CEST);0;8;1700
BZN|PT;04.05.2023 05:00 - 04.05.2023 06:00 (CET/CEST);0;8;1598
BZN|PT;04.05.2023 06:00 - 04.05.2023 07:00 (CET/CEST);0;7;1367
BZN|PT;04.05.2023 07:00 - 04.05.2023 08:00 (CET/CEST);8;6;1377
BZN|PT;04.05.2023 08:00 - 04.05.2023 09:00 (CET/CEST);154;6;1234
BZN|PT;04.05.2023 09:00 - 04.05.2023 10:00 (CET/CEST);518;7;1078
BZN|PT;04.05.2023 10:00 - 04.05.2023 11:00 (CET/CEST);859;9;1132
BZN|PT;04.05.2023 11:00 - 04.05.2023 12:00 (CET/CEST);1104;9;1124
BZN|PT;04.05.2023 12:00 - 04.05.2023 13:00 (CET/CEST);1308;14;1303
BZN|PT;04.05.2023 13:00 - 04.05.2023 14:00 (CET/CEST);1370;12;1622
BZN|PT;04.05.2023 14:00 - 04.05.2023 15:00 (CET/CEST);1403;10;1742
BZN|PT;04.05.2023 15:00 - 04.05.2023 16:00 (CET/CEST);1373;9;1783
BZN|PT;04.05.2023 16:00 - 04.05.2023 17:00 (CET/CEST);1307;7;2031
BZN|PT;04.05.2023 17:00 - 04.05.2023 18:00 (CET/CEST);1168;8;1974
BZN|PT;04.05.2023 18:00 - 04.05.2023 19:00 (CET/CEST);925;8;1852
BZN|PT;04.05.2023 19:00 - 04.05.2023 20:00 (CET/CEST);552;6;1632
BZN|PT;04.05.2023 20:00 - 04.05.2023 21:00 (CET/CEST);162;6;1440
BZN|PT;04.05.2023 21:00 - 04.05.2023 22:00 (CET/CEST);7;5;1323
BZN|PT;04.05.2023 22:00 - 04.05.2023 23:00 (CET/CEST);0;5;1184
BZN|PT;04.05.2023 23:00 - 05.05.2023 00:00 (CET/CEST);0;5;1078
BZN|PT;05.05.2023 00:00 - 05.05.2023 01:00 (CET/CEST);0;3;1024
BZN|PT;05.05.2023 01:00 - 05.05.2023 02:00 (CET/CEST);0;3;901
BZN|PT;05.05.2023 02:00 - 05.05.2023 03:00 (CET/CEST);0;4;853
BZN|PT;05.05.2023 03:00 - 05.05.2023 04:00 (CET/CEST);0;3;869
BZN|PT;05.05.2023 04:00 - 05.05.2023 05:00 (CET/CEST);0;2;883
BZN|PT;05.05.2023 05:00 - 05.05.2023 06:00 (CET/CEST);0;3;845
BZN|PT;05.05.2023 06:00 - 05.05.2023 07:00 (CET/CEST);0;2;803
BZN|PT;05.05.2023 07:00 - 05.05.2023 08:00 (CET/CEST);8;4;633
BZN|PT;05.05.2023 08:00 - 05.05.2023 09:00 (CET/CEST);176;3;470
BZN|PT;05.05.2023 09:00 - 05.05.2023 10:00 (CET/CEST);592;3;351
BZN|PT;05.05.2023 10:00 - 05.05.2023 11:00 (CET/CEST);999;6;243
BZN|PT;05.05.2023 11:00 - 05.05.2023 12:00 (CET/CEST);1269;9;198
BZN|PT;05.05.2023 12:00 - 05.05.2023 13:00 (CET/CEST);1454;9;181
BZN|PT;05.05.2023 13:00 - 05.05.2023 14:00 (CET/CEST);1541;8;208
BZN|PT;05.05.2023 14:00 - 05.05.2023 15:00 (CET/CEST);1563;8;286
BZN|PT;05.05.2023 15:00 - 05.05.2023 16:00 (CET/CEST);1533;7;432
BZN|PT;05.05.2023 16:00 - 05.05.2023 17:00 (CET/CEST);1464;5;574
BZN|PT;05.05.2023 17:00 - 05.05.2023 18:00 (CET/CEST);1285;5;892
BZN|PT;05.05.2023 18:00 - 05.05.2023 19:00 (CET/CEST);1004;4;1135
BZN|PT;05.05.2023 19:00 - 05.05.2023 20:00 (CET/CEST);596;4;1061
BZN|PT;05.05.2023 20:00 - 05.05.2023 21:00 (CET/CEST);167;5;776
BZN|PT;05.05.2023 21:00 - 05.05.2023 22:00 (CET/CEST);6;5;869
BZN|PT;05.05.2023 22:00 - 05.05.2023 23:00 (CET/CEST);0;3;981
BZN|PT;05.05.2023 23:00 - 06.05.2023 00:00 (CET/CEST);0;2;1061
BZN|PT;06.05.2023 00:00 - 06.05.2023 01:00 (CET/CEST);0;4;1009
BZN|PT;06.05.2023 01:00 - 06.05.2023 02:00 (CET/CEST);0;7;890
BZN|PT;06.05.2023 02:00 - 06.05.2023 03:00 (CET/CEST);0;10;904
BZN|PT;06.05.2023 03:00 - 06.05.2023 04:00 (CET/CEST);0;16;947
BZN|PT;06.05.2023 04:00 - 06.05.2023 05:00 (CET/CEST);0;16;898
BZN|PT;06.05.2023 05:00 - 06.05.2023 06:00 (CET/CEST);0;11;890
BZN|PT;06.05.2023 06:00 - 06.05.2023 07:00 (CET/CEST);0;0;848
BZN|PT;06.05.2023 07:00 - 06.05.2023 08:00 (CET/CEST);9;0;936
BZN|PT;06.05.2023 08:00 - 06.05.2023 09:00 (CET/CEST);167;0;987
BZN|PT;06.05.2023 09:00 - 06.05.2023 10:00 (CET/CEST);496;0;849
BZN|PT;06.05.2023 10:00 - 06.05.2023 11:00 (CET/CEST);852;0;669
BZN|PT;06.05.2023 11:00 - 06.05.2023 12:00 (CET/CEST);1004;0;579
BZN|PT;06.05.2023 12:00 - 06.05.2023 13:00 (CET/CEST);1071;0;492
BZN|PT;06.05.2023 13:00 - 06.05.2023 14:00 (CET/CEST);1138;0;467
BZN|PT;06.05.2023 14:00 - 06.05.2023 15:00 (CET/CEST);1093;0;586
BZN|PT;06.05.2023 15:00 - 06.05.2023 16:00 (CET/CEST);1214;0;633
BZN|PT;06.05.2023 16:00 - 06.05.2023 17:00 (CET/CEST);1240;0;708
BZN|PT;06.05.2023 17:00 - 06.05.2023 18:00 (CET/CEST);1064;0;1018
BZN|PT;06.05.2023 18:00 - 06.05.2023 19:00 (CET/CEST);884;0;1271
BZN|PT;06.05.2023 19:00 - 06.05.2023 20:00 (CET/CEST);524;0;1466
BZN|PT;06.05.2023 20:00 - 06.05.2023 21:00 (CET/CEST);141;1;1661
BZN|PT;06.05.2023 21:00 - 06.05.2023 22:00 (CET/CEST);7;1;1644
BZN|PT;06.05.2023 22:00 - 06.05.2023 23:00 (CET/CEST);0;2;1621
BZN|PT;06.05.2023 23:00 - 07.05.2023 00:00 (CET/CEST);0;4;1564
